Id,ProductId,Score,Summary,Text,rating,category,gender
473,P1,3,Sample review,This is a sample product review,3,Books,Male
474,P1,3,Sample review,This is a sample product review,3,Food,Female
475,P1,1,Sample review,This is a sample product review,1,Books,Male
476,P2,1,Sample review,This is a sample product review,1,Food,Male
477,P4,1,Sample review,This is a sample product review,1,Food,Female
478,P4,1,Sample review,This is a sample product review,1,Clothing,Male
479,P3,4,Sample review,This is a sample product review,4,Clothing,Female
480,P2,2,Sample review,This is a sample product review,2,Footwear,Male
481,P3,2,Sample review,This is a sample product review,2,Books,Male
482,P4,1,Sample review,This is a sample product review,1,Clothing,Male
483,P3,3,Sample review,This is a sample product review,3,Books,Female
484,P1,5,Sample review,This is a sample product review,5,Books,Female
485,P3,1,Sample review,This is a sample product review,1,Cosmetics,Male
486,P4,4,Sample review,This is a sample product review,4,Clothing,Female
487,P1,3,Sample review,This is a sample product review,3,Cosmetics,Female
488,P3,1,Sample review,This is a sample product review,1,Cosmetics,Female
489,P2,2,Sample review,This is a sample product review,2,Clothing,Male
490,P3,3,Sample review,This is a sample product review,3,Cosmetics,Female
491,P4,3,Sample review,This is a sample product review,3,Cosmetics,Male
492,P3,2,Sample review,This is a sample product review,2,Cosmetics,Male
493,P4,4,Sample review,This is a sample product review,4,Footwear,Female
494,P3,2,Sample review,This is a sample product review,2,Cosmetics,Male
495,P4,4,Sample review,This is a sample product review,4,Books,Male
496,P3,2,Sample review,This is a sample product review,2,Cosmetics,Male
497,P1,2,Sample review,This is a sample product review,2,Footwear,Female
498,P4,1,Sample review,This is a sample product review,1,Clothing,Female
499,P1,3,Sample review,This is a sample product review,3,Footwear,Male
500,P2,5,Sample review,This is a sample product review,5,Food,Male
501,P4,1,Sample review,This is a sample product review,1,Cosmetics,Female
502,P1,5,Sample review,This is a sample product review,5,Food,Male
503,P2,1,Sample review,This is a sample product review,1,Clothing,Male
504,P3,1,Sample review,This is a sample product review,1,Footwear,Female
505,P3,1,Sample review,This is a sample product review,1,Clothing,Female
506,P3,5,Sample review,This is a sample product review,5,Clothing,Female
507,P4,3,Sample review,This is a sample product review,3,Footwear,Male
508,P3,1,Sample review,This is a sample product review,1,Clothing,Male
509,P3,2,Sample review,This is a sample product review,2,Footwear,Female
510,P1,5,Sample review,This is a sample product review,5,Books,Female
511,P2,5,Sample review,This is a sample product review,5,Clothing,Male
512,P3,1,Sample review,This is a sample product review,1,Food,Female
513,P4,4,Sample review,This is a sample product review,4,Clothing,Female
514,P2,4,Sample review,This is a sample product review,4,Clothing,Male
515,P4,3,Sample review,This is a sample product review,3,Food,Female
516,P2,4,Sample review,This is a sample product review,4,Footwear,Male
517,P2,2,Sample review,This is a sample product review,2,Footwear,Male
518,P4,2,Sample review,This is a sample product review,2,Books,Female
519,P2,1,Sample review,This is a sample product review,1,Food,Female
520,P2,2,Sample review,This is a sample product review,2,Food,Female
521,P3,5,Sample review,This is a sample product review,5,Cosmetics,Female
522,P3,4,Sample review,This is a sample product review,4,Footwear,Female
523,P1,1,Sample review,This is a sample product review,1,Books,Male
524,P1,1,Sample review,This is a sample product review,1,Food,Female
525,P4,3,Sample review,This is a sample product review,3,Clothing,Male
526,P3,4,Sample review,This is a sample product review,4,Footwear,Male
527,P3,3,Sample review,This is a sample product review,3,Food,Male
528,P1,5,Sample review,This is a sample product review,5,Footwear,Female
529,P4,2,Sample review,This is a sample product review,2,Food,Male
530,P4,5,Sample review,This is a sample product review,5,Cosmetics,Female
531,P1,1,Sample review,This is a sample product review,1,Clothing,Female
532,P3,5,Sample review,This is a sample product review,5,Footwear,Female
533,P1,3,Sample review,This is a sample product review,3,Food,Male
534,P3,5,Sample review,This is a sample product review,5,Clothing,Female
535,P4,1,Sample review,This is a sample product review,1,Cosmetics,Female
536,P2,5,Sample review,This is a sample product review,5,Clothing,Male
537,P1,5,Sample review,This is a sample product review,5,Footwear,Male
538,P2,4,Sample review,This is a sample product review,4,Books,Male
539,P1,4,Sample review,This is a sample product review,4,Clothing,Male
540,P1,3,Sample review,This is a sample product review,3,Books,Male
541,P2,2,Sample review,This is a sample product review,2,Footwear,Female
542,P3,5,Sample review,This is a sample product review,5,Food,Male
543,P1,5,Sample review,This is a sample product review,5,Clothing,Male
544,P4,4,Sample review,This is a sample product review,4,Cosmetics,Male
545,P2,5,Sample review,This is a sample product review,5,Cosmetics,Female
546,P1,2,Sample review,This is a sample product review,2,Cosmetics,Male
547,P3,3,Sample review,This is a sample product review,3,Food,Male
548,P2,3,Sample review,This is a sample product review,3,Books,Female
549,P4,1,Sample review,This is a sample product review,1,Clothing,Female
550,P4,5,Sample review,This is a sample product review,5,Books,Female
551,P4,4,Sample review,This is a sample product review,4,Clothing,Male
552,P2,4,Sample review,This is a sample product review,4,Books,Male
553,P3,5,Sample review,This is a sample product review,5,Clothing,Female
554,P1,3,Sample review,This is a sample product review,3,Food,Female
555,P2,1,Sample review,This is a sample product review,1,Clothing,Male
556,P3,4,Sample review,This is a sample product review,4,Clothing,Female
557,P4,4,Sample review,This is a sample product review,4,Cosmetics,Female
558,P4,1,Sample review,This is a sample product review,1,Food,Female
559,P3,3,Sample review,This is a sample product review,3,Books,Male
560,P3,3,Sample review,This is a sample product review,3,Books,Female
561,P4,1,Sample review,This is a sample product review,1,Footwear,Female
562,P1,3,Sample review,This is a sample product review,3,Food,Male
563,P3,5,Sample review,This is a sample product review,5,Footwear,Male
564,P3,1,Sample review,This is a sample product review,1,Clothing,Male
565,P4,5,Sample review,This is a sample product review,5,Clothing,Female
566,P1,2,Sample review,This is a sample product review,2,Cosmetics,Female
567,P2,2,Sample review,This is a sample product review,2,Clothing,Female
568,P4,4,Sample review,This is a sample product review,4,Footwear,Male
569,P4,4,Sample review,This is a sample product review,4,Books,Female
570,P3,5,Sample review,This is a sample product review,5,Clothing,Female
571,P4,3,Sample review,This is a sample product review,3,Footwear,Male
572,P1,2,Sample review,This is a sample product review,2,Cosmetics,Male
573,P1,5,Sample review,This is a sample product review,5,Clothing,Male
574,P3,1,Sample review,This is a sample product review,1,Clothing,Female
575,P1,4,Sample review,This is a sample product review,4,Clothing,Female
576,P4,5,Sample review,This is a sample product review,5,Clothing,Female
577,P1,4,Sample review,This is a sample product review,4,Food,Male
578,P4,2,Sample review,This is a sample product review,2,Footwear,Male
579,P1,2,Sample review,This is a sample product review,2,Books,Female
580,P3,4,Sample review,This is a sample product review,4,Clothing,Female
581,P2,4,Sample review,This is a sample product review,4,Books,Female
582,P2,5,Sample review,This is a sample product review,5,Clothing,Female
583,P4,1,Sample review,This is a sample product review,1,Books,Female
584,P3,1,Sample review,This is a sample product review,1,Food,Female
585,P3,3,Sample review,This is a sample product review,3,Books,Female
586,P2,3,Sample review,This is a sample product review,3,Clothing,Female
587,P4,1,Sample review,This is a sample product review,1,Clothing,Male
588,P3,5,Sample review,This is a sample product review,5,Food,Male
589,P2,2,Sample review,This is a sample product review,2,Books,Female
590,P3,5,Sample review,This is a sample product review,5,Clothing,Male
591,P2,3,Sample review,This is a sample product review,3,Cosmetics,Male
592,P3,1,Sample review,This is a sample product review,1,Clothing,Female
593,P2,4,Sample review,This is a sample product review,4,Food,Female
594,P2,2,Sample review,This is a sample product review,2,Food,Male
595,P3,2,Sample review,This is a sample product review,2,Footwear,Female
596,P4,3,Sample review,This is a sample product review,3,Food,Female
597,P4,3,Sample review,This is a sample product review,3,Books,Male
598,P4,1,Sample review,This is a sample product review,1,Clothing,Male
599,P4,1,Sample review,This is a sample product review,1,Footwear,Male
600,P2,4,Sample review,This is a sample product review,4,Footwear,Male
601,P2,4,Sample review,This is a sample product review,4,Footwear,Male
602,P3,2,Sample review,This is a sample product review,2,Books,Male
603,P3,3,Sample review,This is a sample product review,3,Food,Female
604,P1,2,Sample review,This is a sample product review,2,Clothing,Female
605,P4,3,Sample review,This is a sample product review,3,Food,Male
606,P3,1,Sample review,This is a sample product review,1,Clothing,Male
607,P1,1,Sample review,This is a sample product review,1,Food,Female
608,P3,3,Sample review,This is a sample product review,3,Footwear,Male
609,P2,4,Sample review,This is a sample product review,4,Food,Male
610,P3,5,Sample review,This is a sample product review,5,Books,Male
611,P3,5,Sample review,This is a sample product review,5,Cosmetics,Female
612,P1,5,Sample review,This is a sample product review,5,Footwear,Male
613,P4,2,Sample review,This is a sample product review,2,Footwear,Female
614,P3,2,Sample review,This is a sample product review,2,Food,Female
615,P2,2,Sample review,This is a sample product review,2,Food,Female
616,P3,3,Sample review,This is a sample product review,3,Food,Female
617,P1,3,Sample review,This is a sample product review,3,Cosmetics,Female
618,P4,5,Sample review,This is a sample product review,5,Books,Female
619,P1,4,Sample review,This is a sample product review,4,Clothing,Female
620,P3,5,Sample review,This is a sample product review,5,Footwear,Female
621,P4,3,Sample review,This is a sample product review,3,Food,Female
622,P2,4,Sample review,This is a sample product review,4,Footwear,Female
623,P3,2,Sample review,This is a sample product review,2,Food,Male
624,P4,1,Sample review,This is a sample product review,1,Books,Male
625,P2,5,Sample review,This is a sample product review,5,Clothing,Male
626,P2,5,Sample review,This is a sample product review,5,Food,Female
627,P3,4,Sample review,This is a sample product review,4,Food,Female
628,P2,4,Sample review,This is a sample product review,4,Clothing,Female
629,P1,3,Sample review,This is a sample product review,3,Footwear,Male
630,P1,2,Sample review,This is a sample product review,2,Cosmetics,Male
631,P2,2,Sample review,This is a sample product review,2,Clothing,Female
632,P4,2,Sample review,This is a sample product review,2,Cosmetics,Male
633,P4,3,Sample review,This is a sample product review,3,Clothing,Female
634,P3,4,Sample review,This is a sample product review,4,Books,Male
635,P2,5,Sample review,This is a sample product review,5,Cosmetics,Male
636,P3,4,Sample review,This is a sample product review,4,Cosmetics,Female
637,P1,1,Sample review,This is a sample product review,1,Books,Male
